pizza_id,order_id,pizza_name_id,quantity,order_date,order_time,unit_price,total_price,pizza_size,pizza_category,pizza_ingredients,pizza_name,Day Name,Day Number,Month Name,Month Number
378,157,sicilian_m,1,03-01-2015,15:43:03,16.25,16.25,Medium,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Saturday,7,January,1
379,157,spin_pesto_m,1,03-01-2015,15:43:03,16.5,16.5,Medium,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,Saturday,7,January,1
380,158,ital_veggie_m,1,03-01-2015,15:54:30,16.75,16.75,Medium,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Saturday,7,January,1
381,158,thai_ckn_m,1,03-01-2015,15:54:30,16.75,16.75,Medium,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,7,January,1
382,159,four_cheese_l,1,03-01-2015,15:59:22,17.95,17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,Saturday,7,January,1
383,159,thai_ckn_m,1,03-01-2015,15:59:22,16.75,16.75,Medium,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,7,January,1
384,160,classic_dlx_m,1,03-01-2015,16:35:33,16,16,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Saturday,7,January,1
385,161,hawaiian_s,1,03-01-2015,16:43:46,10.5,10.5,Regular,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Saturday,7,January,1
386,161,spicy_ital_m,1,03-01-2015,16:43:46,16.5,16.5,Medium,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Saturday,7,January,1
387,161,the_greek_xl,1,03-01-2015,16:43:46,25.5,25.5,X-Large,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,Saturday,7,January,1
388,162,big_meat_s,1,03-01-2015,16:51:22,12,12,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Saturday,7,January,1
389,163,hawaiian_m,1,03-01-2015,16:54:54,13.25,13.25,Medium,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Saturday,7,January,1
390,163,pepperoni_l,1,03-01-2015,16:54:54,15.25,15.25,Large,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Saturday,7,January,1
391,163,the_greek_m,1,03-01-2015,16:54:54,16,16,Medium,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,Saturday,7,January,1
392,164,cali_ckn_l,1,03-01-2015,16:56:33,20.75,20.75,Large,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Saturday,7,January,1
393,164,pepperoni_m,1,03-01-2015,16:56:33,12.5,12.5,Medium,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Saturday,7,January,1
394,165,prsc_argla_m,1,03-01-2015,16:57:37,16.5,16.5,Medium,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,Saturday,7,January,1
395,166,prsc_argla_s,1,03-01-2015,16:58:51,12.5,12.5,Regular,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,Saturday,7,January,1
396,167,bbq_ckn_l,1,03-01-2015,17:00:49,20.75,20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Saturday,7,January,1
397,167,ital_supr_m,1,03-01-2015,17:00:49,16.5,16.5,Medium,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Saturday,7,January,1
398,167,pepperoni_m,1,03-01-2015,17:00:49,12.5,12.5,Medium,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Saturday,7,January,1
399,168,big_meat_s,1,03-01-2015,17:02:27,12,12,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Saturday,7,January,1
400,168,veggie_veg_m,1,03-01-2015,17:02:27,16,16,Medium,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Saturday,7,January,1
401,169,four_cheese_l,1,03-01-2015,17:15:48,17.95,17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,Saturday,7,January,1
402,169,ital_cpcllo_s,1,03-01-2015,17:15:48,12,12,Regular,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Saturday,7,January,1
403,169,sicilian_m,1,03-01-2015,17:15:48,16.25,16.25,Medium,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Saturday,7,January,1
404,170,hawaiian_l,1,03-01-2015,17:21:31,16.5,16.5,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Saturday,7,January,1
405,171,napolitana_m,1,03-01-2015,17:23:03,16,16,Medium,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Saturday,7,January,1
406,172,napolitana_s,1,03-01-2015,17:29:24,12,12,Regular,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Saturday,7,January,1
407,172,spinach_supr_m,1,03-01-2015,17:29:24,16.5,16.5,Medium,Supreme,"Spinach, Red Onions, Pepperoni, Tomatoes, Artichokes, Kalamata Olives, Garlic, Asiago Cheese",The Spinach Supreme Pizza,Saturday,7,January,1
408,172,thai_ckn_l,1,03-01-2015,17:29:24,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,7,January,1
409,173,cali_ckn_m,1,03-01-2015,17:35:30,16.75,16.75,Medium,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Saturday,7,January,1
410,173,classic_dlx_m,1,03-01-2015,17:35:30,16,16,Medium,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Saturday,7,January,1
411,173,veggie_veg_l,1,03-01-2015,17:35:30,20.25,20.25,Large,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Saturday,7,January,1
412,174,big_meat_s,1,03-01-2015,17:37:49,12,12,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Saturday,7,January,1
413,174,cali_ckn_l,1,03-01-2015,17:37:49,20.75,20.75,Large,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Saturday,7,January,1
414,174,cali_ckn_m,1,03-01-2015,17:37:49,16.75,16.75,Medium,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Saturday,7,January,1
415,174,ital_cpcllo_m,1,03-01-2015,17:37:49,16,16,Medium,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Saturday,7,January,1
416,175,ital_supr_l,1,03-01-2015,17:50:51,20.75,20.75,Large,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Saturday,7,January,1
417,176,cali_ckn_l,1,03-01-2015,17:51:57,20.75,20.75,Large,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Saturday,7,January,1
418,176,peppr_salami_m,1,03-01-2015,17:51:57,16.5,16.5,Medium,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Saturday,7,January,1
419,177,napolitana_s,1,03-01-2015,17:54:36,12,12,Regular,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Saturday,7,January,1
420,177,thai_ckn_l,1,03-01-2015,17:54:36,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,7,January,1
421,178,peppr_salami_l,1,03-01-2015,18:15:03,20.75,20.75,Large,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Saturday,7,January,1
422,179,hawaiian_l,1,03-01-2015,18:20:14,16.5,16.5,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Saturday,7,January,1
423,179,sicilian_m,1,03-01-2015,18:20:14,16.25,16.25,Medium,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Saturday,7,January,1
424,179,veggie_veg_s,1,03-01-2015,18:20:14,12,12,Regular,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Saturday,7,January,1
425,180,classic_dlx_l,1,03-01-2015,18:33:34,20.5,20.5,Large,Classic,"Pepperoni, Mushrooms, Red Onions, Red Peppers, Bacon",The Classic Deluxe Pizza,Saturday,7,January,1
426,180,prsc_argla_l,1,03-01-2015,18:33:34,20.75,20.75,Large,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,Saturday,7,January,1
427,181,mexicana_l,1,03-01-2015,18:49:32,20.25,20.25,Large,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,Saturday,7,January,1
428,182,brie_carre_s,1,03-01-2015,18:50:10,23.65,23.65,Regular,Supreme,"Brie Carre Cheese, Prosciutto, Caramelized Onions, Pears, Thyme, Garlic",The Brie Carre Pizza,Saturday,7,January,1
429,182,peppr_salami_l,1,03-01-2015,18:50:10,20.75,20.75,Large,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Saturday,7,January,1
430,183,napolitana_m,1,03-01-2015,18:54:55,16,16,Medium,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Saturday,7,January,1
431,183,spin_pesto_l,1,03-01-2015,18:54:55,20.75,20.75,Large,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,Saturday,7,January,1
432,183,spin_pesto_s,1,03-01-2015,18:54:55,12.5,12.5,Regular,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,Saturday,7,January,1
433,184,hawaiian_l,1,03-01-2015,18:59:05,16.5,16.5,Large,Classic,"Sliced Ham, Pineapple, Mozzarella Cheese",The Hawaiian Pizza,Saturday,7,January,1
434,185,sicilian_m,1,03-01-2015,19:08:33,16.25,16.25,Medium,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Saturday,7,January,1
435,185,spin_pesto_s,1,03-01-2015,19:08:33,12.5,12.5,Regular,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,Saturday,7,January,1
436,186,mexicana_l,1,03-01-2015,19:36:00,20.25,20.25,Large,Veggie,"Tomatoes, Red Peppers, Jalapeno Peppers, Red Onions, Cilantro, Corn, Chipotle Sauce, Garlic",The Mexicana Pizza,Saturday,7,January,1
437,186,southw_ckn_l,1,03-01-2015,19:36:00,20.75,20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,Saturday,7,January,1
438,186,spin_pesto_l,1,03-01-2015,19:36:00,20.75,20.75,Large,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,Saturday,7,January,1
439,186,thai_ckn_l,1,03-01-2015,19:36:00,20.75,20.75,Large,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,7,January,1
440,187,five_cheese_l,1,03-01-2015,19:37:12,18.5,18.5,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,Saturday,7,January,1
441,187,spin_pesto_l,1,03-01-2015,19:37:12,20.75,20.75,Large,Veggie,"Spinach, Artichokes, Tomatoes, Sun-dried Tomatoes, Garlic, Pesto Sauce",The Spinach Pesto Pizza,Saturday,7,January,1
442,188,five_cheese_l,1,03-01-2015,20:08:39,18.5,18.5,Large,Veggie,"Mozzarella Cheese, Provolone Cheese, Smoked Gouda Cheese, Romano Cheese, Blue Cheese, Garlic",The Five Cheese Pizza,Saturday,7,January,1
443,188,pepperoni_s,1,03-01-2015,20:08:39,9.75,9.75,Regular,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Saturday,7,January,1
444,188,peppr_salami_l,1,03-01-2015,20:08:39,20.75,20.75,Large,Supreme,"Genoa Salami, Capocollo, Pepperoni, Tomatoes, Asiago Cheese, Garlic",The Pepper Salami Pizza,Saturday,7,January,1
445,189,big_meat_s,2,03-01-2015,20:12:14,12,24,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Saturday,7,January,1
446,189,thai_ckn_s,1,03-01-2015,20:12:14,12.75,12.75,Regular,Chicken,"Chicken, Pineapple, Tomatoes, Red Peppers, Thai Sweet Chilli Sauce",The Thai Chicken Pizza,Saturday,7,January,1
447,190,bbq_ckn_l,1,03-01-2015,20:14:23,20.75,20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Saturday,7,January,1
448,190,four_cheese_m,1,03-01-2015,20:14:23,14.75,14.75,Medium,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,Saturday,7,January,1
449,190,pep_msh_pep_s,1,03-01-2015,20:14:23,11,11,Regular,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",Saturday,7,January,1
450,190,prsc_argla_l,1,03-01-2015,20:14:23,20.75,20.75,Large,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,Saturday,7,January,1
451,191,cali_ckn_l,1,03-01-2015,20:24:50,20.75,20.75,Large,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Saturday,7,January,1
452,191,ckn_alfredo_m,1,03-01-2015,20:24:50,16.75,16.75,Medium,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,Saturday,7,January,1
453,192,sicilian_s,1,03-01-2015,20:30:08,12.25,12.25,Regular,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Saturday,7,January,1
454,192,southw_ckn_l,1,03-01-2015,20:30:08,20.75,20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Red Onions, Jalapeno Peppers, Corn, Cilantro, Chipotle Sauce",The Southwest Chicken Pizza,Saturday,7,January,1
455,193,big_meat_s,1,03-01-2015,20:55:47,12,12,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Saturday,7,January,1
456,193,cali_ckn_m,1,03-01-2015,20:55:47,16.75,16.75,Medium,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Saturday,7,January,1
457,193,ckn_alfredo_l,2,03-01-2015,20:55:47,20.75,41.5,Large,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,Saturday,7,January,1
458,194,bbq_ckn_s,1,03-01-2015,21:21:24,12.75,12.75,Regular,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Saturday,7,January,1
459,195,bbq_ckn_l,1,03-01-2015,21:25:20,20.75,20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Saturday,7,January,1
460,196,sicilian_s,1,03-01-2015,21:40:14,12.25,12.25,Regular,Supreme,"Coarse Sicilian Salami, Tomatoes, Green Olives, Luganega Sausage, Onions, Garlic",The Sicilian Pizza,Saturday,7,January,1
461,196,spicy_ital_m,1,03-01-2015,21:40:14,16.5,16.5,Medium,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Saturday,7,January,1
462,196,veggie_veg_m,1,03-01-2015,21:40:14,16,16,Medium,Veggie,"Mushrooms, Tomatoes, Red Peppers, Green Peppers, Red Onions, Zucchini, Spinach, Garlic",The Vegetables + Vegetables Pizza,Saturday,7,January,1
463,197,four_cheese_l,1,03-01-2015,21:47:48,17.95,17.95,Large,Veggie,"Ricotta Cheese, Gorgonzola Piccante Cheese, Mozzarella Cheese, Parmigiano Reggiano Cheese, Garlic",The Four Cheese Pizza,Saturday,7,January,1
464,197,ital_cpcllo_l,1,03-01-2015,21:47:48,20.5,20.5,Large,Classic,"Capocollo, Red Peppers, Tomatoes, Goat Cheese, Garlic, Oregano",The Italian Capocollo Pizza,Saturday,7,January,1
465,197,ital_veggie_l,1,03-01-2015,21:47:48,21,21,Large,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Saturday,7,January,1
466,197,soppressata_l,1,03-01-2015,21:47:48,20.75,20.75,Large,Supreme,"Soppressata Salami, Fontina Cheese, Mozzarella Cheese, Mushrooms, Garlic",The Soppressata Pizza,Saturday,7,January,1
467,198,big_meat_s,1,03-01-2015,21:55:42,12,12,Regular,Classic,"Bacon, Pepperoni, Italian Sausage, Chorizo Sausage",The Big Meat Pizza,Saturday,7,January,1
468,198,ckn_alfredo_l,1,03-01-2015,21:55:42,20.75,20.75,Large,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,Saturday,7,January,1
469,199,ckn_alfredo_m,1,03-01-2015,22:10:38,16.75,16.75,Medium,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,Saturday,7,January,1
470,200,the_greek_xl,1,03-01-2015,22:24:05,25.5,25.5,X-Large,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,Saturday,7,January,1
471,201,calabrese_m,1,03-01-2015,22:29:59,16.25,16.25,Medium,Supreme,"?duja Salami, Pancetta, Tomatoes, Red Onions, Friggitello Peppers, Garlic",The Calabrese Pizza,Saturday,7,January,1
472,201,ckn_pesto_l,1,03-01-2015,22:29:59,20.75,20.75,Large,Chicken,"Chicken, Tomatoes, Red Peppers, Spinach, Garlic, Pesto Sauce",The Chicken Pesto Pizza,Saturday,7,January,1
473,201,ital_supr_l,1,03-01-2015,22:29:59,20.75,20.75,Large,Supreme,"Calabrese Salami, Capocollo, Tomatoes, Red Onions, Green Olives, Garlic",The Italian Supreme Pizza,Saturday,7,January,1
474,201,the_greek_xl,1,03-01-2015,22:29:59,25.5,25.5,X-Large,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,Saturday,7,January,1
475,202,cali_ckn_s,1,03-01-2015,22:50:29,12.75,12.75,Regular,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Saturday,7,January,1
476,203,cali_ckn_l,1,04-01-2015,11:30:48,20.75,20.75,Large,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Sunday,1,January,1
477,203,ital_veggie_m,1,04-01-2015,11:30:48,16.75,16.75,Medium,Veggie,"Eggplant, Artichokes, Tomatoes, Zucchini, Red Peppers, Garlic, Pesto Sauce",The Italian Vegetables Pizza,Sunday,1,January,1
478,203,pep_msh_pep_l,1,04-01-2015,11:30:48,17.5,17.5,Large,Classic,"Pepperoni, Mushrooms, Green Peppers","The Pepperoni, Mushroom, and Peppers Pizza",Sunday,1,January,1
479,203,the_greek_s,1,04-01-2015,11:30:48,12,12,Regular,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,Sunday,1,January,1
480,204,spicy_ital_l,1,04-01-2015,11:36:25,20.75,20.75,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Sunday,1,January,1
481,205,cali_ckn_s,1,04-01-2015,11:43:54,12.75,12.75,Regular,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Sunday,1,January,1
482,205,ckn_alfredo_m,1,04-01-2015,11:43:54,16.75,16.75,Medium,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,Sunday,1,January,1
483,205,prsc_argla_s,1,04-01-2015,11:43:54,12.5,12.5,Regular,Supreme,"Prosciutto di San Daniele, Arugula, Mozzarella Cheese",The Prosciutto and Arugula Pizza,Sunday,1,January,1
484,206,napolitana_m,1,04-01-2015,11:45:10,16,16,Medium,Classic,"Tomatoes, Anchovies, Green Olives, Red Onions, Garlic",The Napolitana Pizza,Sunday,1,January,1
485,206,pepperoni_s,1,04-01-2015,11:45:10,9.75,9.75,Regular,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Sunday,1,January,1
486,206,spicy_ital_l,1,04-01-2015,11:45:10,20.75,20.75,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Sunday,1,January,1
487,207,spicy_ital_l,1,04-01-2015,12:03:58,20.75,20.75,Large,Supreme,"Capocollo, Tomatoes, Goat Cheese, Artichokes, Peperoncini verdi, Garlic",The Spicy Italian Pizza,Sunday,1,January,1
488,208,bbq_ckn_l,1,04-01-2015,12:12:05,20.75,20.75,Large,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Sunday,1,January,1
489,208,bbq_ckn_s,1,04-01-2015,12:12:05,12.75,12.75,Regular,Chicken,"Barbecued Chicken, Red Peppers, Green Peppers, Tomatoes, Red Onions, Barbecue Sauce",The Barbecue Chicken Pizza,Sunday,1,January,1
490,208,ckn_alfredo_m,1,04-01-2015,12:12:05,16.75,16.75,Medium,Chicken,"Chicken, Red Onions, Red Peppers, Mushrooms, Asiago Cheese, Alfredo Sauce",The Chicken Alfredo Pizza,Sunday,1,January,1
491,208,pepperoni_m,1,04-01-2015,12:12:05,12.5,12.5,Medium,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Sunday,1,January,1
492,208,the_greek_m,1,04-01-2015,12:12:05,16,16,Medium,Classic,"Kalamata Olives, Feta Cheese, Tomatoes, Garlic, Beef Chuck Roast, Red Onions",The Greek Pizza,Sunday,1,January,1
493,209,cali_ckn_l,1,04-01-2015,12:29:17,20.75,20.75,Large,Chicken,"Chicken, Artichoke, Spinach, Garlic, Jalapeno Peppers, Fontina Cheese, Gouda Cheese",The California Chicken Pizza,Sunday,1,January,1
494,210,spinach_fet_s,1,04-01-2015,12:34:13,12,12,Regular,Veggie,"Spinach, Mushrooms, Red Onions, Feta Cheese, Garlic",The Spinach and Feta Pizza,Sunday,1,January,1
495,211,pepperoni_s,1,04-01-2015,12:54:20,9.75,9.75,Regular,Classic,"Mozzarella Cheese, Pepperoni",The Pepperoni Pizza,Sunday,1,January,1
